area,sub_area,age_group,season,week,percent_i,num_influenza_deaths,total_deaths,percent_complete,state
State,Rhode Island,All,2024-25,24,0.0,0,163,> 100%,Rhode Island
State,Rhode Island,All,2024-25,25,0.549451,1,182,> 100%,Rhode Island
State,Rhode Island,All,2024-25,26,0.0,0,203,> 100%,Rhode Island
State,Rhode Island,All,2024-25,27,0.0,0,178,> 100%,Rhode Island
State,Rhode Island,All,2024-25,28,0.0,0,173,> 100%,Rhode Island
State,Rhode Island,All,2024-25,29,0.0,0,165,> 100%,Rhode Island
State,Rhode Island,All,2024-25,30,0.0,0,179,> 100%,Rhode Island
State,Rhode Island,All,2024-25,31,0.537634,1,186,> 100%,Rhode Island
State,Rhode Island,All,2024-25,32,0.0,0,186,> 100%,Rhode Island
State,Rhode Island,All,2024-25,33,0.0,0,190,> 100%,Rhode Island
State,Rhode Island,All,2024-25,34,0.591716,1,169,> 100%,Rhode Island
State,Rhode Island,All,2024-25,35,0.0,0,165,> 100%,Rhode Island
State,Rhode Island,All,2024-25,36,0.0,0,178,> 100%,Rhode Island
State,Rhode Island,All,2024-25,37,0.0,0,135,> 100%,Rhode Island
State,Rhode Island,All,2024-25,38,0.0,0,111,> 100%,Rhode Island
State,Vermont,All,2020-21,40,0.0,0,107,> 100%,Vermont
State,Vermont,All,2020-21,41,0.0,0,119,> 100%,Vermont
State,Vermont,All,2020-21,42,0.0,0,100,> 100%,Vermont
State,Vermont,All,2020-21,43,0.0,0,129,> 100%,Vermont
State,Vermont,All,2020-21,44,0.0,0,116,> 100%,Vermont
State,Vermont,All,2020-21,45,0.0,0,119,> 100%,Vermont
State,Vermont,All,2020-21,46,0.0,0,131,> 100%,Vermont
State,Vermont,All,2020-21,47,0.0,0,111,> 100%,Vermont
State,Vermont,All,2020-21,48,0.0,0,128,> 100%,Vermont
State,Vermont,All,2020-21,49,0.0,0,136,> 100%,Vermont
State,Vermont,All,2020-21,50,0.0,0,124,> 100%,Vermont
State,Vermont,All,2020-21,51,0.0,0,128,> 100%,Vermont
State,Vermont,All,2020-21,52,0.0,0,158,> 100%,Vermont
State,Vermont,All,2020-21,53,0.0,0,136,> 100%,Vermont
State,Vermont,All,2020-21,1,0.0,0,117,> 100%,Vermont
State,Vermont,All,2020-21,2,0.0,0,127,> 100%,Vermont
State,Vermont,All,2020-21,3,0.0,0,128,> 100%,Vermont
State,Vermont,All,2020-21,4,0.0,0,116,> 100%,Vermont
State,Vermont,All,2020-21,5,0.0,0,144,> 100%,Vermont
State,Vermont,All,2020-21,6,0.0,0,123,> 100%,Vermont
State,Vermont,All,2020-21,7,0.0,0,146,> 100%,Vermont
State,Vermont,All,2020-21,8,0.0,0,164,> 100%,Vermont
State,Vermont,All,2020-21,9,0.0,0,114,> 100%,Vermont
State,Vermont,All,2020-21,10,0.0,0,136,> 100%,Vermont
State,Vermont,All,2020-21,11,0.0,0,114,> 100%,Vermont
State,Vermont,All,2020-21,12,0.0,0,99,> 100%,Vermont
State,Vermont,All,2020-21,13,0.862069,1,116,> 100%,Vermont
State,Vermont,All,2020-21,14,0.0,0,112,> 100%,Vermont
State,Vermont,All,2020-21,15,0.0,0,112,> 100%,Vermont
State,Vermont,All,2020-21,16,0.0,0,110,> 100%,Vermont
State,Vermont,All,2020-21,17,0.0,0,136,> 100%,Vermont
State,Vermont,All,2020-21,18,0.0,0,112,> 100%,Vermont
State,Vermont,All,2020-21,19,0.0,0,132,> 100%,Vermont
State,Vermont,All,2020-21,20,0.0,0,122,> 100%,Vermont
State,Vermont,All,2020-21,21,0.0,0,102,> 100%,Vermont
State,Vermont,All,2020-21,22,0.0,0,87,> 100%,Vermont
State,Vermont,All,2020-21,23,0.0,0,93,> 100%,Vermont
State,Vermont,All,2020-21,24,0.0,0,125,> 100%,Vermont
State,Vermont,All,2020-21,25,0.0,0,115,> 100%,Vermont
State,Vermont,All,2020-21,26,0.0,0,123,> 100%,Vermont
State,Vermont,All,2020-21,27,0.0,0,120,> 100%,Vermont
State,Vermont,All,2020-21,28,0.0,0,111,> 100%,Vermont
State,Vermont,All,2020-21,29,0.0,0,114,> 100%,Vermont
State,Vermont,All,2020-21,30,0.0,0,120,> 100%,Vermont
State,Vermont,All,2020-21,31,0.0,0,136,> 100%,Vermont
State,Vermont,All,2020-21,32,0.0,0,113,> 100%,Vermont
State,Vermont,All,2020-21,33,0.0,0,128,> 100%,Vermont
State,Vermont,All,2020-21,34,0.0,0,115,> 100%,Vermont
State,Vermont,All,2020-21,35,0.0,0,121,> 100%,Vermont
State,Vermont,All,2020-21,36,0.0,0,132,> 100%,Vermont
State,Vermont,All,2020-21,37,0.0,0,161,> 100%,Vermont
State,Vermont,All,2020-21,38,0.0,0,156,> 100%,Vermont
State,Vermont,All,2020-21,39,0.0,0,141,> 100%,Vermont
State,Vermont,All,2021-22,40,0.0,0,110,> 100%,Vermont
State,Vermont,All,2021-22,41,0.0,0,136,> 100%,Vermont
State,Vermont,All,2021-22,42,0.0,0,146,> 100%,Vermont
State,Vermont,All,2021-22,43,0.0,0,158,> 100%,Vermont
State,Vermont,All,2021-22,44,0.0,0,141,> 100%,Vermont
State,Vermont,All,2021-22,45,0.0,0,133,> 100%,Vermont
State,Vermont,All,2021-22,46,0.0,0,144,> 100%,Vermont
State,Vermont,All,2021-22,47,0.0,0,144,> 100%,Vermont
State,Vermont,All,2021-22,48,0.0,0,143,> 100%,Vermont
State,Vermont,All,2021-22,49,0.0,0,144,> 100%,Vermont
State,Vermont,All,2021-22,50,0.0,0,151,> 100%,Vermont
State,Vermont,All,2021-22,51,0.0,0,114,> 100%,Vermont
State,Vermont,All,2021-22,52,0.0,0,153,> 100%,Vermont
State,Vermont,All,2021-22,1,0.0,0,126,> 100%,Vermont
State,Vermont,All,2021-22,2,0.0,0,161,> 100%,Vermont
State,Vermont,All,2021-22,3,0.0,0,150,> 100%,Vermont
State,Vermont,All,2021-22,4,0.0,0,168,> 100%,Vermont
State,Vermont,All,2021-22,5,0.0,0,161,> 100%,Vermont
State,Vermont,All,2021-22,6,0.0,0,151,> 100%,Vermont
State,Vermont,All,2021-22,7,0.0,0,149,> 100%,Vermont
State,Vermont,All,2021-22,8,0.0,0,124,> 100%,Vermont
State,Vermont,All,2021-22,9,0.0,0,138,> 100%,Vermont
State,Vermont,All,2021-22,10,0.0,0,139,> 100%,Vermont
State,Vermont,All,2021-22,11,0.0,0,126,> 100%,Vermont
State,Vermont,All,2021-22,12,0.775194,1,129,> 100%,Vermont
State,Vermont,All,2021-22,13,0.0,0,126,> 100%,Vermont
State,Vermont,All,2021-22,14,0.0,0,121,> 100%,Vermont
State,Vermont,All,2021-22,15,0.763359,1,131,> 100%,Vermont
State,Vermont,All,2021-22,16,0.0,0,120,> 100%,Vermont
State,Vermont,All,2021-22,17,0.0,0,126,> 100%,Vermont
State,Vermont,All,2021-22,18,0.657895,1,152,> 100%,Vermont
State,Vermont,All,2021-22,19,0.684932,1,146,> 100%,Vermont
State,Vermont,All,2021-22,20,0.869565,1,115,> 100%,Vermont
State,Vermont,All,2021-22,21,0.0,0,121,> 100%,Vermont
State,Vermont,All,2021-22,22,0.0,0,129,> 100%,Vermont
State,Vermont,All,2021-22,23,0.0,0,139,> 100%,Vermont
State,Vermont,All,2021-22,24,0.0,0,125,> 100%,Vermont
State,Vermont,All,2021-22,25,0.0,0,152,> 100%,Vermont
State,Vermont,All,2021-22,26,0.0,0,124,> 100%,Vermont
State,Vermont,All,2021-22,27,0.0,0,122,> 100%,Vermont
State,Vermont,All,2021-22,28,0.0,0,138,> 100%,Vermont
State,Vermont,All,2021-22,29,0.0,0,125,> 100%,Vermont
State,Vermont,All,2021-22,30,0.0,0,131,> 100%,Vermont
State,Vermont,All,2021-22,31,0.0,0,118,> 100%,Vermont
State,Vermont,All,2021-22,32,0.0,0,132,> 100%,Vermont
State,Vermont,All,2021-22,33,0.0,0,114,> 100%,Vermont
State,Vermont,All,2021-22,34,0.0,0,118,> 100%,Vermont
State,Vermont,All,2021-22,35,0.0,0,87,> 100%,Vermont
State,Vermont,All,2021-22,36,0.0,0,119,> 100%,Vermont
State,Vermont,All,2021-22,37,0.0,0,127,> 100%,Vermont
State,Vermont,All,2021-22,38,0.0,0,124,> 100%,Vermont
State,Vermont,All,2021-22,39,0.0,0,111,> 100%,Vermont
State,Vermont,All,2022-23,40,0.0,0,127,> 100%,Vermont
State,Vermont,All,2022-23,41,0.0,0,138,> 100%,Vermont
State,Vermont,All,2022-23,42,0.0,0,123,> 100%,Vermont
State,Vermont,All,2022-23,43,0.0,0,144,> 100%,Vermont
State,Vermont,All,2022-23,44,0.0,0,159,> 100%,Vermont
State,Vermont,All,2022-23,45,0.0,0,127,> 100%,Vermont
State,Vermont,All,2022-23,46,0.0,0,143,> 100%,Vermont
State,Vermont,All,2022-23,47,0.0,0,147,> 100%,Vermont
State,Vermont,All,2022-23,48,0.0,0,159,> 100%,Vermont
State,Vermont,All,2022-23,49,1.6129,2,124,> 100%,Vermont
State,Vermont,All,2022-23,50,2.12766,3,141,> 100%,Vermont
State,Vermont,All,2022-23,51,5.29801,8,151,> 100%,Vermont
State,Vermont,All,2022-23,52,2.75862,4,145,> 100%,Vermont
State,Vermont,All,2022-23,1,3.33333,5,150,> 100%,Vermont
State,Vermont,All,2022-23,2,4.51128,6,133,> 100%,Vermont
State,Vermont,All,2022-23,3,0.628931,1,159,> 100%,Vermont
State,Vermont,All,2022-23,4,1.73913,2,115,> 100%,Vermont
State,Vermont,All,2022-23,5,0.684932,1,146,> 100%,Vermont
State,Vermont,All,2022-23,6,0.0,0,115,> 100%,Vermont
State,Vermont,All,2022-23,7,0.704225,1,142,> 100%,Vermont
State,Vermont,All,2022-23,8,0.0,0,151,> 100%,Vermont
State,Vermont,All,2022-23,9,0.0,0,124,> 100%,Vermont
State,Vermont,All,2022-23,10,0.0,0,135,> 100%,Vermont
State,Vermont,All,2022-23,11,0.0,0,139,> 100%,Vermont
State,Vermont,All,2022-23,12,0.0,0,155,> 100%,Vermont
State,Vermont,All,2022-23,13,0.740741,1,135,> 100%,Vermont
State,Vermont,All,2022-23,14,0.0,0,131,> 100%,Vermont
State,Vermont,All,2022-23,15,0.671141,1,149,> 100%,Vermont
State,Vermont,All,2022-23,16,0.0,0,142,> 100%,Vermont
State,Vermont,All,2022-23,17,0.0,0,125,> 100%,Vermont
State,Vermont,All,2022-23,18,0.0,0,127,> 100%,Vermont
State,Vermont,All,2022-23,19,0.0,0,113,> 100%,Vermont
State,Vermont,All,2022-23,20,0.0,0,125,> 100%,Vermont
State,Vermont,All,2022-23,21,0.0,0,107,> 100%,Vermont
State,Vermont,All,2022-23,22,0.724638,1,138,> 100%,Vermont
State,Vermont,All,2022-23,23,0.0,0,103,> 100%,Vermont
State,Vermont,All,2022-23,24,0.0,0,120,> 100%,Vermont
State,Vermont,All,2022-23,25,0.0,0,129,> 100%,Vermont
State,Vermont,All,2022-23,26,0.0,0,114,> 100%,Vermont
State,Vermont,All,2022-23,27,0.0,0,131,> 100%,Vermont
State,Vermont,All,2022-23,28,0.0,0,114,> 100%,Vermont
State,Vermont,All,2022-23,29,0.0,0,145,> 100%,Vermont
State,Vermont,All,2022-23,30,0.0,0,132,> 100%,Vermont
State,Vermont,All,2022-23,31,0.0,0,120,> 100%,Vermont
State,Vermont,All,2022-23,32,0.0,0,140,> 100%,Vermont
State,Vermont,All,2022-23,33,0.0,0,108,> 100%,Vermont
State,Vermont,All,2022-23,34,0.0,0,122,> 100%,Vermont
State,Vermont,All,2022-23,35,0.0,0,137,> 100%,Vermont
State,Vermont,All,2022-23,36,0.0,0,123,> 100%,Vermont
State,Vermont,All,2022-23,37,0.0,0,123,> 100%,Vermont
State,Vermont,All,2022-23,38,0.840336,1,119,> 100%,Vermont
State,Vermont,All,2022-23,39,0.0,0,147,> 100%,Vermont
State,Vermont,All,2023-24,40,0.0,0,142,> 100%,Vermont
State,Vermont,All,2023-24,41,0.0,0,108,> 100%,Vermont
State,Vermont,All,2023-24,42,0.0,0,128,> 100%,Vermont
State,Vermont,All,2023-24,43,0.917431,1,109,> 100%,Vermont
State,Vermont,All,2023-24,44,0.0,0,123,> 100%,Vermont
State,Vermont,All,2023-24,45,0.0,0,149,> 100%,Vermont
State,Vermont,All,2023-24,46,0.0,0,143,> 100%,Vermont
State,Vermont,All,2023-24,47,0.0,0,120,> 100%,Vermont
State,Vermont,All,2023-24,48,0.0,0,124,> 100%,Vermont
State,Vermont,All,2023-24,49,0.0,0,148,> 100%,Vermont
State,Vermont,All,2023-24,50,0.0,0,110,> 100%,Vermont
State,Vermont,All,2023-24,51,0.0,0,134,> 100%,Vermont
State,Vermont,All,2023-24,52,3.10078,4,129,> 100%,Vermont
State,Vermont,All,2023-24,1,1.21212,2,165,> 100%,Vermont
State,Vermont,All,2023-24,2,2.11268,3,142,> 100%,Vermont
State,Vermont,All,2023-24,3,0.671141,1,149,> 100%,Vermont
State,Vermont,All,2023-24,4,2.52101,3,119,> 100%,Vermont
State,Vermont,All,2023-24,5,0.793651,1,126,> 100%,Vermont
State,Vermont,All,2023-24,6,0.0,0,143,> 100%,Vermont
State,Vermont,All,2023-24,7,0.0,0,131,> 100%,Vermont
State,Vermont,All,2023-24,8,0.0,0,136,> 100%,Vermont
State,Vermont,All,2023-24,9,0.0,0,114,> 100%,Vermont
State,Vermont,All,2023-24,10,1.42857,2,140,> 100%,Vermont
State,Vermont,All,2023-24,11,0.0,0,126,> 100%,Vermont
State,Vermont,All,2023-24,12,3.67647,5,136,> 100%,Vermont
State,Vermont,All,2023-24,13,2.5,3,120,> 100%,Vermont
State,Vermont,All,2023-24,14,0.746269,1,134,> 100%,Vermont
State,Vermont,All,2023-24,15,0.763359,1,131,> 100%,Vermont
State,Vermont,All,2023-24,16,1.69492,2,118,> 100%,Vermont
State,Vermont,All,2023-24,17,0.847458,1,118,> 100%,Vermont
State,Vermont,All,2023-24,18,0.0,0,112,> 100%,Vermont
State,Vermont,All,2023-24,19,1.53846,2,130,> 100%,Vermont
State,Vermont,All,2023-24,20,0.854701,1,117,> 100%,Vermont
State,Vermont,All,2023-24,21,0.0,0,100,> 100%,Vermont
State,Vermont,All,2023-24,22,0.0,0,133,> 100%,Vermont
State,Vermont,All,2023-24,23,0.735294,1,136,> 100%,Vermont
State,Vermont,All,2023-24,24,0.0,0,111,> 100%,Vermont
State,Vermont,All,2023-24,25,0.819672,1,122,> 100%,Vermont
State,Vermont,All,2023-24,26,0.0,0,120,> 100%,Vermont
State,Vermont,All,2023-24,27,0.0,0,112,> 100%,Vermont
State,Vermont,All,2023-24,28,0.0,0,116,> 100%,Vermont
State,Vermont,All,2023-24,29,0.0,0,119,> 100%,Vermont
State,Vermont,All,2023-24,30,0.0,0,110,> 100%,Vermont
State,Vermont,All,2023-24,31,0.0,0,108,> 100%,Vermont
State,Vermont,All,2023-24,32,0.0,0,125,> 100%,Vermont
State,Vermont,All,2023-24,33,0.0,0,112,> 100%,Vermont
State,Vermont,All,2023-24,34,0.0,0,125,> 100%,Vermont
State,Vermont,All,2023-24,35,0.0,0,112,> 100%,Vermont
State,Vermont,All,2023-24,36,0.0,0,103,> 100%,Vermont
State,Vermont,All,2023-24,37,0.0,0,115,> 100%,Vermont
State,Vermont,All,2023-24,38,0.0,0,117,> 100%,Vermont
State,Vermont,All,2023-24,39,0.0,0,101,> 100%,Vermont
State,Vermont,All,2024-25,40,0.0,0,136,> 100%,Vermont
State,Vermont,All,2024-25,41,0.0,0,113,> 100%,Vermont
State,Vermont,All,2024-25,42,0.0,0,117,> 100%,Vermont
State,Vermont,All,2024-25,43,0.0,0,127,> 100%,Vermont
State,Vermont,All,2024-25,44,0.0,0,106,> 100%,Vermont
State,Vermont,All,2024-25,45,0.0,0,118,> 100%,Vermont
State,Vermont,All,2024-25,46,0.0,0,138,> 100%,Vermont
State,Vermont,All,2024-25,47,0.0,0,125,> 100%,Vermont
State,Vermont,All,2024-25,48,0.0,0,136,> 100%,Vermont
State,Vermont,All,2024-25,49,0.0,0,118,> 100%,Vermont
State,Vermont,All,2024-25,50,0.0,0,125,> 100%,Vermont
State,Vermont,All,2024-25,51,0.0,0,115,> 100%,Vermont
State,Vermont,All,2024-25,52,0.714286,1,140,> 100%,Vermont
State,Vermont,All,2024-25,1,0.729927,1,137,> 100%,Vermont
State,Vermont,All,2024-25,2,2.08333,3,144,> 100%,Vermont
State,Vermont,All,2024-25,3,0.0,0,151,> 100%,Vermont
State,Vermont,All,2024-25,4,1.36986,2,146,> 100%,Vermont
State,Vermont,All,2024-25,5,2.8777,4,139,> 100%,Vermont
State,Vermont,All,2024-25,6,6.99301,10,143,> 100%,Vermont
State,Vermont,All,2024-25,7,4.81928,8,166,> 100%,Vermont
State,Vermont,All,2024-25,8,6.2069,9,145,> 100%,Vermont
State,Vermont,All,2024-25,9,3.10078,4,129,> 100%,Vermont
State,Vermont,All,2024-25,10,2.29008,3,131,> 100%,Vermont
State,Vermont,All,2024-25,11,4.22535,6,142,> 100%,Vermont
State,Vermont,All,2024-25,12,4.61538,6,130,> 100%,Vermont
State,Vermont,All,2024-25,13,1.85185,2,108,> 100%,Vermont
State,Vermont,All,2024-25,14,1.7094,2,117,> 100%,Vermont
State,Vermont,All,2024-25,15,0.854701,1,117,> 100%,Vermont
State,Vermont,All,2024-25,16,0.0,0,126,> 100%,Vermont
State,Vermont,All,2024-25,17,0.0,0,123,> 100%,Vermont
State,Vermont,All,2024-25,18,0.0,0,121,> 100%,Vermont
State,Vermont,All,2024-25,19,0.0,0,118,> 100%,Vermont
State,Vermont,All,2024-25,20,0.0,0,131,> 100%,Vermont
State,Vermont,All,2024-25,21,0.0,0,108,> 100%,Vermont
State,Vermont,All,2024-25,22,0.0,0,135,> 100%,Vermont
State,Vermont,All,2024-25,23,0.0,0,114,> 100%,Vermont
State,Vermont,All,2024-25,24,0.0,0,94,> 100%,Vermont
State,Vermont,All,2024-25,25,0.0,0,117,> 100%,Vermont
State,Vermont,All,2024-25,26,0.0,0,107,> 100%,Vermont
State,Vermont,All,2024-25,27,0.0,0,106,> 100%,Vermont
State,Vermont,All,2024-25,28,0.0,0,133,> 100%,Vermont
State,Vermont,All,2024-25,29,0.0,0,117,> 100%,Vermont
State,Vermont,All,2024-25,30,0.0,0,119,> 100%,Vermont
State,Vermont,All,2024-25,31,0.0,0,132,> 100%,Vermont
State,Vermont,All,2024-25,32,0.813008,1,123,> 100%,Vermont
State,Vermont,All,2024-25,33,0.0,0,140,> 100%,Vermont
State,Vermont,All,2024-25,34,0.0,0,117,> 100%,Vermont
State,Vermont,All,2024-25,35,0.0,0,113,> 100%,Vermont
State,Vermont,All,2024-25,36,0.0,0,107,> 100%,Vermont
State,Vermont,All,2024-25,37,0.0,0,78,> 100%,Vermont
State,Vermont,All,2024-25,38,0.0,0,76,> 100%,Vermont
